0.197	1.00953	1.02228	1.03464
0.198	1.00937	1.02198	1.03421
0.199	1.00921	1.02169	1.03378
0.2	1.00905	1.0214	1.03336
0.201	1.0089	1.02111	1.03294
0.202	1.00875	1.02083	1.03253
0.203	1.0086	1.02055	1.03213
0.204	1.00845	1.02028	1.03173
0.205	1.00831	1.02001	1.03134
0.206	1.00816	1.01974	1.03095
0.207	1.00802	1.01947	1.03057
0.208	1.00789	1.01922	1.03019
0.209	1.00775	1.01896	1.02982
0.21	1.00762	1.01871	1.02945
0.211	1.00748	1.01846	1.02908
0.212	1.00735	1.01821	1.02873
0.213	1.00723	1.01797	1.02837
0.214	1.0071	1.01773	1.02802
0.215	1.00697	1.01749	1.02768
0.216	1.00685	1.01726	1.02734
0.217	1.00673	1.01703	1.027
0.218	1.00661	1.01681	1.02667
0.219	1.0065	1.01658	1.02634
0.22	1.00638	1.01636	1.02602
0.221	1.00627	1.01614	1.0257
0.222	1.00616	1.01593	1.02538
0.223	1.00605	1.01572	1.02507
0.224	1.00594	1.01551	1.02477
0.225	1.00583	1.0153	1.02446
0.226	1.00572	1.0151	1.02416
0.227	1.00562	1.0149	1.02387
0.228	1.00552	1.0147	1.02357
0.229	1.00542	1.0145	1.02329
0.23	1.00532	1.01431	1.023
0.231	1.00522	1.01412	1.02272
0.232	1.00512	1.01393	1.02244
0.233	1.00503	1.01374	1.02217
0.234	1.00494	1.01356	1.0219
0.235	1.00484	1.01338	1.02163
0.236	1.00475	1.0132	1.02136
0.237	1.00466	1.01303	1.0211
0.238	1.00458	1.01285	1.02085
0.239	1.00449	1.01268	1.02059
0.24	1.0044	1.01251	1.02034
0.241	1.00432	1.01234	1.02009
0.242	1.00424	1.01218	1.01984
0.243	1.00415	1.01201	1.0196
0.244	1.00407	1.01185	1.01936
0.245	1.00399	1.01169	1.01913
0.246	1.00392	1.01154	1.01889
0.247	1.00384	1.01138	1.01866
0.248	1.00376	1.01123	1.01843
0.249	1.00369	1.01108	1.01821
0.25	1.00362	1.01093	1.01798
0.251	1.00354	1.01078	1.01776
0.252	1.00347	1.01063	1.01754
0.253	1.0034	1.01049	1.01733
0.254	1.00333	1.01035	1.01712
0.255	1.00326	1.01021	1.01691
0.256	1.0032	1.01007	1.0167
0.257	1.00313	1.00993	1.01649
0.258	1.00307	1.0098	1.01629
0.259	1.003	1.00967	1.01609
0.26	1.00294	1.00953	1.01589
0.261	1.00288	1.0094	1.0157
0.262	1.00281	1.00928	1.0155
0.263	1.00275	1.00915	1.01531
0.264	1.00269	1.00902	1.01512
0.265	1.00264	1.0089	1.01494
0.266	1.00258	1.00878	1.01475
0.267	1.00252	1.00866	1.01457
0.268	1.00247	1.00854	1.01439
0.269	1.00241	1.00842	1.01421
0.27	1.00236	1.0083	1.01403
0.271	1.0023	1.00819	1.01386
0.272	1.00225	1.00808	1.01369
0.273	1.0022	1.00796	1.01352
0.274	1.00215	1.00785	1.01335
0.275	1.0021	1.00774	1.01318
0.276	1.00205	1.00764	1.01302
0.277	1.002	1.00753	1.01286
0.278	1.00195	1.00743	1.01269
0.279	1.0019	1.00732	1.01254
0.28	1.00186	1.00722	1.01238
0.281	1.00181	1.00712	1.01222
0.282	1.00177	1.00702	1.01207
0.283	1.00172	1.00692	1.01192
0.284	1.00168	1.00682	1.01177
0.285	1.00164	1.00673	1.01162
0.286	1.0016	1.00663	1.01147
0.287	1.00155	1.00654	1.01133
0.288	1.00151	1.00644	1.01118
0.289	1.00147	1.00635	1.01104
0.29	1.00143	1.00626	1.0109
0.291	1.00139	1.00617	1.01076
0.292	1.00136	1.00608	1.01063
0.293	1.00132	1.006	1.01049
0.294	1.00128	1.00591	1.01036
0.295	1.00125	1.00582	1.01022
0.296	1.00121	1.00574	1.01009
0.297	1.00117	1.00566	1.00996
0.298	1.00114	1.00557	1.00983
0.299	1.00111	1.00549	1.00971
0.3	1.00107	1.00541	1.00958
0.301	1.00104	1.00533	1.00946
0.302	1.00101	1.00526	1.00934
0.303	1.00098	1.00518	1.00922
0.304	1.00094	1.0051	1.0091
0.305	1.00091	1.00503	1.00898
0.306	1.00088	1.00495	1.00886
0.307	1.00085	1.00488	1.00874
0.308	1.00082	1.00481	1.00863
0.309	1.0008	1.00474	1.00852
0.31	1.00077	1.00467	1.0084
0.311	1.00074	1.0046	1.00829
0.312	1.00071	1.00453	1.00818
0.313	1.00069	1.00446	1.00808
0.314	1.00066	1.00439	1.00797
0.315	1.00063	1.00432	1.00786
0.316	1.00061	1.00426	1.00776
0.317	1.00058	1.00419	1.00765
0.318	1.00056	1.00413	1.00755
0.319	1.00054	1.00407	1.00745
0.32	1.00051	1.004	1.00735
0.321	1.00049	1.00394	1.00725
0.322	1.00047	1.00388	1.00715
0.323	1.00045	1.00382	1.00706
0.324	1.00042	1.00376	1.00696
0.325	1.0004	1.0037	1.00686
0.326	1.00038	1.00365	1.00677
0.327	1.00036	1.00359	1.00668
0.328	1.00034	1.00353	1.00659
0.329	1.00032	1.00348	1.0065
0.33	1.0003	1.00342	1.00641
0.331	1.00028	1.00337	1.00632
0.332	1.00027	1.00331	1.00623
0.333	1.00025	1.00326	1.00614
0.334	1.00023	1.00321	1.00606
0.335	1.00021	1.00316	1.00597
0.336	1.0002	1.0031	1.00589
0.337	1.00018	1.00305	1.0058
0.338	1.00016	1.003	1.00572
0.339	1.00015	1.00296	1.00564
0.34	1.00013	1.00291	1.00556
0.341	1.00012	1.00286	1.00548
0.342	1.0001	1.00281	1.0054
0.343	1.00009	1.00276	1.00533
0.344	1.00007	1.00272	1.00525
0.345	1.00006	1.00267	1.00517
0.346	1.00004	1.00263	1.0051
0.347	1.00003	1.00258	1.00502
0.348	1.00002	1.00254	1.00495
0.349	1.00001	1.0025	1.00488
0.35	0.999993	1.00245	1.00481
0.351	0.999981	1.00241	1.00473
0.352	0.999969	1.00237	1.00466
0.353	0.999958	1.00233	1.00459
0.354	0.999947	1.00229	1.00453
0.355	0.999936	1.00225	1.00446
0.356	0.999925	1.00221	1.00439
0.357	0.999915	1.00217	1.00432
0.358	0.999905	1.00213	1.00426
0.359	0.999895	1.00209	1.00419
0.36	0.999886	1.00206	1.00413
0.361	0.999877	1.00202	1.00407
0.362	0.999868	1.00198	1.004
0.363	0.999859	1.00195	1.00394
0.364	0.999851	1.00191	1.00388
0.365	0.999843	1.00188	1.00382
0.366	0.999835	1.00184	1.00376
0.367	0.999827	1.00181	1.0037
0.368	0.99982	1.00178	1.00364
0.369	0.999812	1.00174	1.00358
0.37	0.999805	1.00171	1.00352
0.371	0.999799	1.00168	1.00347
0.372	0.999792	1.00165	1.00341
0.373	0.999786	1.00161	1.00336
0.374	0.99978	1.00158	1.0033
0.375	0.999774	1.00155	1.00325
0.376	0.999769	1.00152	1.00319
0.377	0.999763	1.00149	1.00314
0.378	0.999758	1.00146	1.00309
0.379	0.999753	1.00144	1.00304
0.38	0.999749	1.00141	1.00298
0.381	0.999744	1.00138	1.00293
0.382	0.99974	1.00135	1.00288
0.383	0.999736	1.00132	1.00283
0.384	0.999732	1.0013	1.00279
0.385	0.999728	1.00127	1.00274
0.386	0.999725	1.00124	1.00269
0.387	0.999722	1.00122	1.00264
0.388	0.999718	1.00119	1.0026
0.389	0.999716	1.00117	1.00255
0.39	0.999713	1.00114	1.0025
0.391	0.99971	1.00112	1.00246
0.392	0.999708	1.0011	1.00241
0.393	0.999706	1.00107	1.00237
0.394	0.999704	1.00105	1.00233
0.395	0.999702	1.00103	1.00228
0.396	0.9997	1.001	1.00224
0.397	0.999699	1.00098	1.0022
0.398	0.999697	1.00096	1.00216
0.399	0.999696	1.00094	1.00211
0.4	0.999695	1.00092	1.00207
0.401	0.999694	1.00089	1.00203
0.402	0.999694	1.00087	1.00199
0.403	0.999693	1.00085	1.00195
0.404	0.999693	1.00083	1.00192
0.405	0.999693	1.00081	1.00188
0.406	0.999693	1.00079	1.00184
0.407	0.999693	1.00078	1.0018
0.408	0.999693	1.00076	1.00177
0.409	0.999693	1.00074	1.00173
0.41	0.999694	1.00072	1.00169
0.411	0.999694	1.0007	1.00166
0.412	0.999695	1.00068	1.00162
0.413	0.999696	1.00067	1.00159
0.414	0.999697	1.00065	1.00155
0.415	0.999698	1.00063	1.00152
0.416	0.9997	1.00062	1.00148
0.417	0.999701	1.0006	1.00145
0.418	0.999703	1.00058	1.00142
0.419	0.999705	1.00057	1.00139
0.42	0.999706	1.00055	1.00135
0.421	0.999708	1.00054	1.00132
0.422	0.999711	1.00052	1.00129
0.423	0.999713	1.00051	1.00126
0.424	0.999715	1.00049	1.00123
0.425	0.999717	1.00048	1.0012
0.426	0.99972	1.00047	1.00117
0.427	0.999723	1.00045	1.00114
0.428	0.999725	1.00044	1.00111
0.429	0.999728	1.00043	1.00108
0.43	0.999731	1.00041	1.00106
0.431	0.999734	1.0004	1.00103
0.432	0.999738	1.00039	1.001
0.433	0.999741	1.00037	1.00097
0.434	0.999744	1.00036	1.00095
0.435	0.999748	1.00035	1.00092
0.436	0.999751	1.00034	1.00089
0.437	0.999755	1.00033	1.00087
0.438	0.999759	1.00032	1.00084
0.439	0.999763	1.0003	1.00082
0.44	0.999767	1.00029	1.00079
0.441	0.999771	1.00028	1.00077
0.442	0.999775	1.00027	1.00074
0.443	0.999779	1.00026	1.00072
0.444	0.999784	1.00025	1.00069
0.445	0.999788	1.00024	1.00067
0.446	0.999793	1.00023	1.00065
0.447	0.999797	1.00022	1.00063
0.448	0.999802	1.00021	1.0006
0.449	0.999807	1.00021	1.00058
0.45	0.999811	1.0002	1.00056
0.451	0.999816	1.00019	1.00054
0.452	0.999821	1.00018	1.00052
0.453	0.999826	1.00017	1.0005
0.454	0.999832	1.00016	1.00048
0.455	0.999837	1.00015	1.00045
0.456	0.999842	1.00015	1.00043
0.457	0.999847	1.00014	1.00041
0.458	0.999853	1.00013	1.0004
0.459	0.999858	1.00012	1.00038
0.46	0.999864	1.00012	1.00036
0.461	0.999869	1.00011	1.00034
0.462	0.999875	1.0001	1.00032
0.463	0.999881	1.0001	1.0003
0.464	0.999887	1.00009	1.00028
0.465	0.999892	1.00008	1.00027
0.466	0.999898	1.00008	1.00025
0.467	0.999904	1.00007	1.00023
0.468	0.99991	1.00007	1.00021
0.469	0.999916	1.00006	1.0002
0.47	0.999923	1.00006	1.00018
0.471	0.999929	1.00005	1.00016
0.472	0.999935	1.00004	1.00015
0.473	0.999941	1.00004	1.00013
0.474	0.999948	1.00003	1.00012
0.475	0.999954	1.00003	1.0001
0.476	0.99996	1.00003	1.00009
0.477	0.999967	1.00002	1.00007
0.478	0.999973	1.00002	1.00006
0.479	0.99998	1.00001	1.00004
0.48	0.999987	1.00001	1.00003
0.481	0.999993	1	1.00001
0.482	1	1	1
0.483	1.00001	0.999996	0.999986
0.484	1.00001	0.999993	0.999973
0.485	1.00002	0.999989	0.99996
0.486	1.00003	0.999986	0.999947
0.487	1.00003	0.999982	0.999934
0.488	1.00004	0.999979	0.999922
0.489	1.00005	0.999976	0.999909
0.49	1.00006	0.999973	0.999897
